Gmt time,Open,High,Low,Close,Volume
2026-02-25 11:15:00,5163.821,5169.135,5154.869,5168.539,2533
2026-02-25 11:30:00,5168.532,5173.955,5166.691,5173.281,1730
2026-02-25 11:45:00,5172.991,5182.526,5172.12,5181.343,1581
2026-02-25 12:00:00,5181.252,5182.991,5178.369,5181.781,1612
2026-02-25 12:15:00,5182.106,5187.428,5181.619,5183.738,1584
2026-02-25 12:30:00,5183.662,5186.323,5177.392,5184.563,1831
2026-02-25 12:45:00,5184.965,5185.561,5178.881,5182.932,1454
2026-02-25 13:00:00,5182.833,5189.703,5180.989,5187.203,2565
2026-02-25 13:15:00,5186.94,5191.35,5185.833,5188.017,1986
2026-02-25 13:30:00,5188.041,5191.304,5181.83,5187.068,2147
2026-02-25 13:45:00,5186.838,5190.937,5183.986,5185.04,2312
2026-02-25 14:00:00,5184.801,5191.213,5183.603,5185.117,2233
2026-02-25 14:15:00,5185.364,5185.934,5174.891,5177.637,2698
2026-02-25 14:30:00,5177.557,5181.129,5158.65,5175.16,7180
2026-02-25 14:45:00,5175.085,5193.263,5175.085,5191.017,3388
2026-02-25 15:00:00,5191.234,5202.574,5190.318,5193.13,3957
2026-02-25 15:15:00,5193.005,5195.757,5173.719,5180.465,3982
2026-02-25 15:30:00,5180.367,5192.966,5172.437,5190.707,2953
2026-02-25 15:45:00,5190.701,5198.298,5186.458,5194.999,2738
2026-02-25 16:00:00,5194.913,5198.755,5189.571,5192.574,2676
2026-02-25 16:15:00,5192.649,5206.109,5191.62,5203.024,2233
2026-02-25 16:30:00,5203.096,5207.557,5198.901,5207.308,2096
2026-02-25 16:45:00,5207.209,5213.929,5206.74,5211.987,2385
2026-02-25 17:00:00,5211.891,5217.673,5207.729,5214.893,2180
2026-02-25 17:15:00,5215.021,5215.798,5211.317,5213.057,2013
2026-02-25 17:30:00,5213.156,5214.393,5208.295,5208.579,1958
2026-02-25 17:45:00,5208.666,5210.714,5203.476,5206.942,1944
2026-02-25 18:00:00,5207.133,5207.704,5206.807,5207.225,833
2026-02-25 18:15:00,5206.93,5207.668,5206.616,5206.943,795
2026-02-25 18:30:00,5207.185,5207.529,5204.828,5205.504,769
2026-02-25 18:45:00,5205.521,5205.691,5200.355,5201.934,993
2026-02-25 19:00:00,5202.234,5207.92,5191.428,5206.997,2233
2026-02-25 19:15:00,5207.179,5207.179,5193.906,5202.237,2360
2026-02-25 19:30:00,5202.317,5206.854,5199.603,5204.49,2939
2026-02-25 19:45:00,5204.261,5208.316,5199.981,5205.151,4396
2026-02-25 20:00:00,5204.922,5206.26,5195.192,5195.594,2787
2026-02-25 20:15:00,5195.683,5196.602,5182.772,5186.212,3416
2026-02-25 20:30:00,5186.289,5190.53,5177.299,5181.233,3187
2026-02-25 20:45:00,5181.523,5181.613,5145.863,5152.025,6592
2026-02-25 21:00:00,5152.109,5165.192,5150.121,5161.802,3852
2026-02-25 21:15:00,5161.678,5173.286,5160.767,5169.177,2308
2026-02-25 21:30:00,5169.256,5173.642,5166.47,5170.37,1885
2026-02-25 21:45:00,5170.07,5171.477,5163.067,5169.236,1718
2026-02-25 23:00:00,5165.164,5181.887,5164.989,5168.625,1828
2026-02-25 23:15:00,5168.575,5179.694,5163.573,5169.959,1828
2026-02-25 23:30:00,5170.162,5174.273,5163.38,5172.71,1791
2026-02-25 23:45:00,5172.462,5178.72,5161.599,5163.184,2781
2026-02-26 00:00:00,5163.278,5169.511,5155.403,5167.798,3933
2026-02-26 00:15:00,5167.818,5186.116,5167.51,5185.199,2940
2026-02-26 00:30:00,5185.352,5189.401,5181.174,5188.324,2684
